,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
62,Jamie Varner,0,48%,33%,1,1,0,37 , 76,63 , 104,1 , 3,28 , 62,7 , 11,2 , 3,21 , 52,1 , 1,15 , 23,Gleison Tibau,0,47%,50%,0,5,0,26 , 55,55 , 84,2 , 4,23 , 48,2 , 6,1 , 1,9 , 34,2 , 3,15 , 18,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/7b13fdc889028e66
63,Louis Gaudinot,0,35%,0%,0,0,0,28 , 78,41 , 95,0 , 0,12 , 56,6 , 8,10 , 14,23 , 69,5 , 9,0 , 0,Tim Elliott,0,58%,100%,2,6,0,116 , 200,270 , 386,6 , 6,76 , 150,26 , 34,14 , 16,34 , 74,20 , 22,62 , 104,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/336670b46f343d65
64,Pascal Krauss,0,35%,0%,0,0,0,21 , 59,21 , 59,0 , 1,13 , 50,1 , 1,7 , 8,21 , 59,0 , 0,0 , 0,Hyun Gyu Lim,2,34%,100%,0,0,0,26 , 75,26 , 75,1 , 1,24 , 71,2 , 3,0 , 1,15 , 62,3 , 3,8 , 10,1,00:03:58,3 Rnd (5-5-5),Rob Hinds,http://ufcstats.com/fight-details/66a99e85803efd92
65,Chico Camus,0,40%,0%,1,2,2,28 , 69,68 , 110,0 , 1,27 , 68,0 , 0,1 , 1,9 , 30,4 , 5,15 , 34,Kyung Ho Kang,0,25%,100%,0,8,1,18 , 70,117 , 173,3 , 3,14 , 61,4 , 9,0 , 0,4 , 37,0 , 3,14 , 30,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/6ce1b33bccdfa676
66,Soa Palelei,0,69%,100%,0,4,0,29 , 42,107 , 128,4 , 4,26 , 39,2 , 2,1 , 1,4 , 6,7 , 12,18 , 24,Nikita Krylov,0,66%,0%,2,0,0,45 , 68,98 , 123,0 , 1,37 , 59,6 , 7,2 , 2,6 , 17,39 , 51,0 , 0,3,00:01:34,3 Rnd (5-5-5),Al Wichgers,http://ufcstats.com/fight-details/b4555cd5b5d2a53f
67,Ryan Couture,0,29%,0%,0,0,0,45 , 155,47 , 158,0 , 6,20 , 122,12 , 18,13 , 15,38 , 142,7 , 13,0 , 0,Al Iaquinta,0,45%,100%,0,0,0,80 , 177,86 , 183,4 , 4,55 , 147,19 , 24,6 , 6,62 , 150,13 , 20,5 , 7,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/9cd973a0a6c1cd5c
68,Jared Hamman,0,37%,0%,0,0,0,3 , 8,3 , 8,0 , 1,0 , 4,0 , 0,3 , 4,3 , 8,0 , 0,0 , 0,Magnus Cedenblad,0,30%,0%,1,1,0,4 , 13,4 , 13,0 , 0,3 , 10,1 , 3,0 , 0,4 , 12,0 , 1,0 , 0,1,00:00:57,3 Rnd (5-5-5),Al Wichgers,http://ufcstats.com/fight-details/98903717ea3dfc24
69,Carlos Condit,1,42%,0%,2,2,1,100 , 235,147 , 282,0 , 2,68 , 185,15 , 25,17 , 25,81 , 208,17 , 24,2 , 3,Martin Kampmann,0,36%,40%,0,1,0,35 , 97,43 , 108,6 , 15,29 , 91,6 , 6,0 , 0,25 , 77,6 , 12,4 , 8,4,00:00:54,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/bfef39e6493f6487
70,Donald Cerrone,0,50%,100%,0,1,0,40 , 80,43 , 83,1 , 1,9 , 34,21 , 34,10 , 12,37 , 77,3 , 3,0 , 0,Rafael Dos Anjos,1,35%,33%,0,0,0,39 , 109,58 , 128,2 , 6,21 , 78,14 , 25,4 , 6,30 , 91,1 , 1,8 , 17,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/ca17e1385ef98e57
71,Kelvin Gastelum,1,60%,50%,1,1,0,14 , 23,14 , 24,1 , 2,10 , 18,3 , 3,1 , 2,10 , 18,3 , 4,1 , 1,Brian Melancon,0,33%,0%,0,0,0,7 , 21,9 , 23,0 , 0,5 , 17,2 , 2,0 , 2,6 , 20,1 , 1,0 , 0,1,00:02:26,3 Rnd (5-5-5),Rob Hinds,http://ufcstats.com/fight-details/f0d839f6d712a233
72,Court McGee,0,28%,12%,0,0,0,88 , 305,99 , 318,1 , 8,41 , 213,28 , 63,19 , 29,84 , 296,4 , 9,0 , 0,Robert Whittaker,0,26%,0%,0,0,0,48 , 184,49 , 185,0 , 0,48 , 181,0 , 3,0 , 0,47 , 181,1 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/f18ea0d8b472dc1e
73,Takeya Mizugaki,0,36%,40%,1,2,0,39 , 106,59 , 126,2 , 5,32 , 97,6 , 8,1 , 1,30 , 89,6 , 13,3 , 4,Erik Perez,0,32%,45%,0,0,0,37 , 113,49 , 127,5 , 11,17 , 81,18 , 29,2 , 3,24 , 96,12 , 16,1 , 1,3,00:05:00,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/382d626d45c36f14
74,Brad Tavares,0,37%,0%,0,0,0,30 , 79,38 , 87,0 , 1,7 , 48,7 , 13,16 , 18,21 , 70,5 , 5,4 , 4,Bubba McDaniel,0,25%,33%,0,3,0,14 , 56,35 , 78,1 , 3,7 , 38,3 , 7,4 , 11,10 , 49,2 , 2,2 , 5,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/8ab4682a544f3c49
75,Dylan Andrews,0,44%,40%,0,1,0,20 , 45,21 , 46,2 , 5,12 , 35,4 , 4,4 , 6,13 , 35,3 , 4,4 , 6,Papy Abedi,0,47%,60%,3,4,0,19 , 40,27 , 48,3 , 5,12 , 28,5 , 9,2 , 3,11 , 30,0 , 0,8 , 10,3,00:01:32,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/a86b801279e0ef4a
76,Justin Edwards,0,20%,0%,0,0,0,2 , 10,2 , 10,0 , 2,1 , 9,1 , 1,0 , 0,1 , 7,1 , 3,0 , 0,Brandon Thatch,2,65%,100%,0,0,0,17 , 26,24 , 33,1 , 1,13 , 22,4 , 4,0 , 0,4 , 8,9 , 12,4 , 6,1,00:01:23,3 Rnd (5-5-5),Rob Hinds,http://ufcstats.com/fight-details/964eb53864554ed0
77,Darren Elkins,0,33%,40%,0,2,0,48 , 144,100 , 205,2 , 5,36 , 120,12 , 24,0 , 0,25 , 103,6 , 12,17 , 29,Hatsu Hioki,0,44%,100%,0,1,1,31 , 69,73 , 114,1 , 1,14 , 39,16 , 29,1 , 1,27 , 65,2 , 2,2 , 2,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/dd1131c208475365
78,James Head,0,0%,0%,0,0,0,0 , 1,0 , 1,0 , 0,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,Jason High,0,16%,100%,2,3,0,1 , 6,8 , 13,1 , 1,1 , 5,0 , 1,0 , 0,0 , 3,0 , 0,1 , 3,1,00:01:41,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e1f9390c465a2988
79,Zak Cummings,0,45%,66%,1,2,0,5 , 11,12 , 19,2 , 3,3 , 9,0 , 0,2 , 2,2 , 5,2 , 5,1 , 1,Benny Alloway,0,66%,0%,0,0,0,6 , 9,10 , 13,0 , 0,1 , 2,4 , 6,1 , 1,3 , 5,3 , 4,0 , 0,1,00:04:19,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/602e8602fe9c9121
80,Roger Bowling,0,41%,80%,3,0,0,43 , 104,47 , 108,4 , 5,34 , 92,6 , 9,3 , 3,38 , 98,1 , 2,4 , 4,Abel Trujillo,0,40%,100%,0,1,0,50 , 123,57 , 130,1 , 1,42 , 115,3 , 3,5 , 5,35 , 104,7 , 10,8 , 9,2,00:04:57,3 Rnd (5-5-5),Rob Hinds,http://ufcstats.com/fight-details/6b30fe49b6df63de
81,Mauricio Rua,0,0%,0%,0,0,0,0 , 1,9 , 10,0 , 1,0 , 1,0 , 0,0 , 0,0 , 0,0 , 1,0 , 0,Chael Sonnen,0,55%,66%,2,3,0,5 , 9,58 , 70,2 , 3,3 , 7,2 , 2,0 , 0,0 , 1,1 , 1,4 , 7,1,00:04:47,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/1308a39eec6f86cc
82,Alistair Overeem,2,62%,0%,0,0,0,41 , 66,46 , 71,0 , 1,21 , 44,18 , 20,2 , 2,5 , 11,25 , 37,11 , 18,Travis Browne,1,51%,0%,0,0,0,14 , 27,14 , 27,0 , 0,8 , 19,6 , 7,0 , 1,9 , 21,3 , 4,2 , 2,1,00:04:08,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/eefc526e320524e6
83,Urijah Faber,0,68%,80%,0,1,0,54 , 79,127 , 155,4 , 5,53 , 77,1 , 1,0 , 1,3 , 7,0 , 0,51 , 72,Iuri Alcantara,0,34%,100%,1,2,0,8 , 23,25 , 43,1 , 1,5 , 17,3 , 5,0 , 1,2 , 10,0 , 0,6 , 13,3,00:05:00,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/751f2796809d2a6f
84,Matt Brown,1,55%,0%,0,0,0,10 , 18,10 , 18,0 , 0,8 , 15,1 , 2,1 , 1,4 , 11,1 , 1,5 , 6,Mike Pyle,0,0%,0%,0,0,0,0 , 3,0 , 3,0 , 0,0 , 3,0 , 0,0 , 0,0 , 3,0 , 0,0 , 0,1,00:00:29,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/85ee3b5995874141
85,Uriah Hall,0,66%,25%,0,0,0,41 , 62,59 , 82,2 , 8,17 , 35,8 , 9,16 , 18,19 , 37,15 , 16,7 , 9,John Howard,0,54%,33%,1,1,0,33 , 61,92 , 126,2 , 6,10 , 31,6 , 12,17 , 18,18 , 41,10 , 14,5 , 6,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/47dd6356ceb2eba8
86,Joe Lauzon,0,22%,0%,0,0,0,25 , 109,28 , 112,0 , 4,24 , 108,1 , 1,0 , 0,23 , 107,2 , 2,0 , 0,Michael Johnson,2,45%,100%,0,0,0,116 , 255,119 , 259,2 , 2,81 , 208,23 , 35,12 , 12,103 , 232,11 , 18,2 , 5,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/320580a92d5c2924
87,Brad Pickett,0,21%,100%,0,0,0,17 , 78,61 , 124,1 , 1,16 , 73,0 , 2,1 , 3,13 , 67,0 , 1,4 , 10,Michael McDonald,2,58%,0%,2,0,0,51 , 87,54 , 90,0 , 1,44 , 79,4 , 5,3 , 3,43 , 73,5 , 9,3 , 5,2,00:03:43,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/8e41d022b55277ae
88,Conor McGregor,0,34%,80%,0,6,0,53 , 153,71 , 173,4 , 5,34 , 113,4 , 17,15 , 23,42 , 135,2 , 2,9 , 16,Max Holloway,0,24%,0%,0,0,0,23 , 93,32 , 104,0 , 0,10 , 71,1 , 4,12 , 18,22 , 92,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/5d839e4eda09d6e4
89,Mike Brown,0,100%,0%,0,0,0,3 , 3,3 , 3,0 , 0,2 , 2,0 , 0,1 , 1,3 , 3,0 , 0,0 , 0,Steven Siler,1,37%,0%,0,0,0,6 , 16,6 , 17,0 , 0,5 , 15,0 , 0,1 , 1,2 , 8,0 , 0,4 , 8,1,00:00:50,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/05dce98da0acefd8
90,Diego Brandao,0,48%,80%,0,3,0,42 , 86,64 , 108,8 , 10,31 , 66,9 , 17,2 , 3,35 , 72,1 , 1,6 , 13,Daniel Pineda,0,38%,0%,0,1,1,61 , 160,88 , 195,0 , 8,47 , 141,12 , 17,2 , 2,33 , 117,4 , 4,24 , 39,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/a2c0f4142ba4ba75
91,Manvel Gamburyan,0,37%,71%,0,0,0,23 , 62,84 , 126,5 , 7,12 , 45,3 , 7,8 , 10,15 , 47,2 , 4,6 , 11,Cole Miller,0,28%,0%,0,0,0,32 , 112,94 , 175,0 , 0,28 , 105,4 , 7,0 , 0,22 , 101,8 , 9,2 , 2,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/0f74449bf6f64616
92,Cody Donovan,0,66%,0%,0,0,0,10 , 15,18 , 23,0 , 3,2 , 6,8 , 9,0 , 0,1 , 3,9 , 12,0 , 0,Ovince Saint Preux,0,54%,0%,0,0,0,6 , 11,8 , 13,0 , 0,6 , 11,0 , 0,0 , 0,0 , 3,0 , 1,6 , 7,1,00:02:07,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/5135e078b807f9a2
93,Ramsey Nijem,0,0%,50%,0,0,0,0 , 2,0 , 2,1 , 2,0 , 0,0 , 0,0 , 2,0 , 2,0 , 0,0 , 0,James Vick,0,0%,0%,1,0,0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:00:58,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/f12126b5c49a318a
94,Jose Aldo,0,36%,83%,0,2,0,32 , 87,43 , 99,5 , 6,24 , 77,7 , 8,1 , 2,28 , 78,0 , 0,4 , 9,Chan Sung Jung,0,14%,0%,0,0,0,17 , 117,42 , 145,0 , 0,13 , 106,2 , 5,2 , 6,14 , 112,3 , 4,0 , 1,4,00:02:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/72e1b3e1224f5314
95,Lyoto Machida,0,44%,0%,0,0,0,27 , 61,27 , 61,0 , 0,12 , 31,11 , 20,4 , 10,26 , 58,1 , 3,0 , 0,Phil Davis,0,23%,20%,0,1,0,21 , 90,29 , 98,2 , 10,4 , 50,8 , 25,9 , 15,15 , 76,1 , 3,5 , 11,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/a602962f1dda3205
96,Cezar Ferreira,0,60%,0%,1,0,0,3 , 5,3 , 5,0 , 0,3 , 4,0 , 0,0 , 1,3 , 5,0 , 0,0 , 0,Thiago Santos,0,0%,0%,0,0,0,0 , 1,0 , 1,0 , 1,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,1,00:00:47,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/1acdcfe32d975f42
97,Thales Leites,0,56%,55%,3,6,0,51 , 91,98 , 141,5 , 9,47 , 85,2 , 4,2 , 2,24 , 62,8 , 10,19 , 19,Tom Watson,0,49%,0%,0,0,0,33 , 67,36 , 70,0 , 0,19 , 48,2 , 5,12 , 14,26 , 54,7 , 13,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/af0327945c9656e0
98,John Lineker,0,37%,100%,0,0,0,22 , 58,29 , 65,2 , 2,17 , 47,5 , 11,0 , 0,7 , 29,5 , 8,10 , 21,Jose Maria,0,52%,20%,1,0,0,19 , 36,25 , 44,1 , 5,9 , 17,3 , 9,7 , 10,13 , 29,4 , 5,2 , 2,2,00:01:03,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/5f9b11f4cb3057f2
99,Vinny Magalhaes,0,100%,0%,0,0,0,1 , 1,1 , 1,0 , 0,1 , 1,0 , 0,0 , 0,1 , 1,0 , 0,0 , 0,Anthony Perosh,1,61%,0%,0,0,0,8 , 13,8 , 13,0 , 0,8 , 13,0 , 0,0 , 0,1 , 1,0 , 0,7 , 12,1,00:00:14,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/4c6030fafb46330f
100,Amanda Nunes,0,62%,66%,0,2,0,10 , 16,16 , 25,2 , 3,9 , 14,1 , 2,0 , 0,1 , 3,0 , 0,9 , 13,Sheila Gaff,0,37%,0%,0,1,0,3 , 8,5 , 10,0 , 0,1 , 4,2 , 3,0 , 1,1 , 5,2 , 3,0 , 0,1,00:02:08,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/168413032bb51ce0
101,Sergio Moraes,0,65%,100%,1,3,0,13 , 20,13 , 20,1 , 1,12 , 19,0 , 0,1 , 1,4 , 9,0 , 0,9 , 11,Neil Magny,0,24%,0%,0,0,0,7 , 29,9 , 31,0 , 0,6 , 27,0 , 1,1 , 1,7 , 29,0 , 0,0 , 0,1,00:03:13,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/3846db1456151f80
102,Ian McCall,0,40%,20%,0,1,0,92 , 226,104 , 241,1 , 5,34 , 139,14 , 30,44 , 57,86 , 209,2 , 7,4 , 10,Iliarde Santos,0,25%,14%,0,0,0,43 , 172,46 , 176,1 , 7,32 , 158,7 , 10,4 , 4,41 , 165,0 , 5,2 , 2,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/5f2065f737591226
103,Rani Yahya,0,35%,28%,1,6,1,14 , 40,135 , 163,2 , 7,13 , 33,1 , 2,0 , 5,4 , 26,0 , 0,10 , 14,Josh Clopton,0,38%,0%,0,0,0,5 , 13,57 , 69,0 , 0,4 , 12,1 , 1,0 , 0,3 , 9,0 , 0,2 , 4,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/bf6857338637013b
104,Ednaldo Oliveira,0,26%,0%,0,0,0,19 , 71,30 , 84,0 , 1,13 , 61,5 , 9,1 , 1,9 , 55,5 , 8,5 , 8,Francimar Barroso,0,49%,40%,0,1,0,31 , 63,69 , 103,2 , 5,10 , 40,7 , 8,14 , 15,19 , 49,10 , 12,2 , 2,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/7b97ca2c378e7782
105,Viscardi Andrade,1,66%,0%,0,0,0,12 , 18,12 , 18,0 , 0,9 , 15,1 , 1,2 , 2,8 , 11,0 , 0,4 , 7,Bristol Marunde,0,0%,0%,0,0,0,0 , 17,0 , 17,0 , 0,0 , 17,0 , 0,0 , 0,0 , 17,0 , 0,0 , 0,1,00:01:36,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/4f8b6eecb0361290
106,Demetrious Johnson,0,70%,100%,3,13,0,67 , 95,112 , 150,12 , 12,20 , 39,23 , 28,24 , 28,25 , 42,10 , 15,32 , 38,John Moraga,0,42%,20%,0,0,0,32 , 76,53 , 103,1 , 5,13 , 53,11 , 14,8 , 9,16 , 53,10 , 13,6 , 10,5,00:03:43,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/edc00a33666b0b59
107,Rory MacDonald,0,38%,0%,0,0,0,46 , 118,48 , 120,0 , 1,37 , 102,9 , 16,0 , 0,44 , 115,2 , 3,0 , 0,Jake Ellenberger,0,19%,33%,0,0,0,19 , 97,27 , 106,1 , 3,16 , 89,2 , 5,1 , 3,17 , 93,1 , 3,1 , 1,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/3f14c96ea899321d
108,Robbie Lawler,1,60%,100%,0,1,0,28 , 46,32 , 51,1 , 1,22 , 39,5 , 6,1 , 1,21 , 37,6 , 7,1 , 2,Bobby Voelker,0,23%,0%,0,0,0,10 , 42,11 , 44,0 , 0,6 , 35,2 , 3,2 , 4,9 , 40,1 , 2,0 , 0,2,00:00:24,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/f747701638da90ae
109,Liz Carmouche,0,60%,100%,1,8,0,50 , 83,114 , 166,3 , 3,45 , 78,1 , 1,4 , 4,6 , 9,1 , 2,43 , 72,Jessica Andrade,0,66%,100%,1,0,0,10 , 15,14 , 20,1 , 1,3 , 8,4 , 4,3 , 3,4 , 8,5 , 5,1 , 2,2,00:03:57,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/c543563958093446
110,Michael Chiesa,1,45%,40%,0,0,0,24 , 53,35 , 66,2 , 5,18 , 46,5 , 6,1 , 1,23 , 51,1 , 1,0 , 1,Jorge Masvidal,0,63%,0%,2,3,0,24 , 38,66 , 86,0 , 0,15 , 29,9 , 9,0 , 0,17 , 31,0 , 0,7 , 7,2,00:04:59,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/900ae72adbf7c49f
111,Danny Castillo,0,31%,75%,0,0,0,25 , 79,59 , 115,6 , 8,17 , 68,5 , 8,3 , 3,24 , 77,0 , 0,1 , 2,Tim Means,0,40%,0%,0,1,1,38 , 93,126 , 184,0 , 0,19 , 70,15 , 19,4 , 4,32 , 87,4 , 4,2 , 2,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/dbd0ffc84699ad6b
112,Mac Danzig,0,41%,0%,0,0,0,23 , 56,24 , 57,0 , 1,8 , 39,4 , 5,11 , 12,22 , 55,1 , 1,0 , 0,Melvin Guillard,1,44%,0%,0,0,0,39 , 88,43 , 92,0 , 0,27 , 75,8 , 9,4 , 4,30 , 78,3 , 3,6 , 7,2,00:02:47,3 Rnd (5-5-5),Steve Newport,http://ufcstats.com/fight-details/7ec61e2b0728e6d4
113,Yves Edwards,0,38%,0%,0,0,0,48 , 126,48 , 128,0 , 0,10 , 79,13 , 19,25 , 28,48 , 125,0 , 1,0 , 0,Daron Cruickshank,0,30%,0%,0,0,0,44 , 142,44 , 142,0 , 1,15 , 95,25 , 43,4 , 4,44 , 142,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Steve Newport,http://ufcstats.com/fight-details/cf6b9a001b0824de
114,Ed Herman,0,56%,40%,1,2,0,73 , 129,127 , 187,2 , 5,46 , 99,27 , 30,0 , 0,41 , 94,32 , 35,0 , 0,Trevor Smith,0,80%,20%,1,0,0,87 , 108,112 , 136,1 , 5,37 , 56,26 , 27,24 , 25,56 , 74,31 , 34,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/c5603628f7ae84d3
115,Julie Kedzie,0,36%,22%,0,1,0,28 , 76,73 , 127,2 , 9,6 , 54,11 , 11,11 , 11,20 , 67,8 , 9,0 , 0,Germaine de Randamie,0,60%,0%,0,0,0,50 , 82,82 , 115,0 , 0,9 , 40,24 , 24,17 , 18,16 , 45,34 , 37,0 , 0,3,00:05:00,3 Rnd (5-5-5),Randy Corley,http://ufcstats.com/fight-details/dbab923a090fe93f
116,Aaron Riley,0,15%,0%,0,0,0,26 , 172,26 , 172,0 , 0,10 , 123,8 , 34,8 , 15,23 , 169,3 , 3,0 , 0,Justin Salas,0,38%,33%,0,0,0,54 , 140,58 , 144,3 , 9,38 , 115,7 , 12,9 , 13,44 , 127,8 , 11,2 , 2,3,00:05:00,3 Rnd (5-5-5),Randy Corley,http://ufcstats.com/fight-details/b616969d55fb2d7a
117,John Albert,0,33%,0%,3,1,0,4 , 12,9 , 17,0 , 0,0 , 8,1 , 1,3 , 3,3 , 10,0 , 1,1 , 1,Yaotzin Meza,0,57%,50%,4,2,0,4 , 7,29 , 33,1 , 2,2 , 4,0 , 0,2 , 3,3 , 6,0 , 0,1 , 1,2,00:02:49,3 Rnd (5-5-5),Randy Corley,http://ufcstats.com/fight-details/9cb8fe20b05d886e
118,Anderson Silva,0,58%,0%,0,0,0,14 , 24,20 , 32,0 , 0,4 , 12,1 , 2,9 , 10,14 , 24,0 , 0,0 , 0,Chris Weidman,1,37%,33%,2,1,0,16 , 43,26 , 55,1 , 3,16 , 42,0 , 1,0 , 0,8 , 25,0 , 0,8 , 18,2,00:01:18,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/9a6a6716cdfadc98
119,Frankie Edgar,0,55%,40%,0,0,0,81 , 146,114 , 182,2 , 5,53 , 112,23 , 29,5 , 5,61 , 122,4 , 5,16 , 19,Charles Oliveira,0,30%,0%,1,0,0,38 , 125,59 , 146,0 , 4,27 , 101,7 , 17,4 , 7,31 , 117,5 , 6,2 , 2,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/6453b20a65c62cfe
120,Tim Kennedy,0,58%,50%,0,1,1,54 , 92,101 , 145,2 , 4,21 , 49,10 , 13,23 , 30,25 , 55,18 , 20,11 , 17,Roger Gracie,0,41%,50%,0,1,0,12 , 29,14 , 31,2 , 4,8 , 22,3 , 5,1 , 2,5 , 22,6 , 6,1 , 1,3,00:05:00,3 Rnd (5-5-5),Kim Winslow,http://ufcstats.com/fight-details/b57f68fa967fa59e
121,Mark Munoz,0,67%,50%,2,1,0,69 , 102,132 , 171,5 , 10,36 , 64,31 , 35,2 , 3,5 , 15,12 , 23,52 , 64,Tim Boetsch,0,56%,33%,3,1,1,23 , 41,50 , 69,1 , 3,9 , 20,9 , 16,5 , 5,11 , 22,10 , 16,2 , 3,3,00:05:00,3 Rnd (5-5-5),Steve Mazzagatti,http://ufcstats.com/fight-details/8c124a6196e39ad8
122,Cub Swanson,1,42%,100%,0,1,0,43 , 101,47 , 105,1 , 1,32 , 81,6 , 9,5 , 11,29 , 79,0 , 0,14 , 22,Dennis Siver,0,18%,25%,0,2,1,26 , 144,54 , 174,1 , 4,10 , 111,6 , 10,10 , 23,24 , 140,0 , 0,2 , 4,3,00:02:24,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/c3601529b7a7d489
123,Chris Leben,0,45%,0%,0,0,0,30 , 66,127 , 172,0 , 7,17 , 45,7 , 10,6 , 11,24 , 58,6 , 8,0 , 0,Andrew Craig,0,63%,66%,0,4,0,64 , 101,120 , 160,2 , 3,50 , 87,9 , 9,5 , 5,46 , 78,12 , 14,6 , 9,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/701279417e0bf776
124,Norman Parke,0,53%,15%,0,3,1,68 , 128,77 , 137,2 , 13,50 , 105,9 , 11,9 , 12,60 , 120,6 , 6,2 , 2,Kazuki Tokudome,0,33%,20%,0,0,0,43 , 128,59 , 149,1 , 5,26 , 110,4 , 5,13 , 13,40 , 122,3 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Steve Mazzagatti,http://ufcstats.com/fight-details/86bbe429ae27d913
125,Gabriel Gonzaga,1,100%,0%,0,1,0,3 , 3,5 , 5,0 , 0,3 , 3,0 , 0,0 , 0,1 , 1,0 , 0,2 , 2,Dave Herman,0,100%,0%,0,0,0,3 , 3,3 , 3,0 , 0,0 , 0,2 , 2,1 , 1,3 , 3,0 , 0,0 , 0,1,00:00:17,3 Rnd (5-5-5),Kim Winslow,http://ufcstats.com/fight-details/c5de5c3633a0bfce
