,Winner,R_fighter,B_fighter,R_STR,B_STR,R_TD,B_TD,R_SUB,B_SUB,R_PASS,B_PASS,WEIGHT_CLASS,METHOD,DETAIL,ROUND,TIME,title_bout,link,date,location,attendance
1545,win,Dong Hyun Kim,Tarec Saffiedine,36,52,3,2,0,0,0,0,Welterweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/3d07a533feca7458,30-12-2016,"Las Vegas, Nevada, USA",18533.0
1546,win,Ray Borg,Louis Smolka,21,10,4,0,1,1,12,0,Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/ab847a4cf397d7d5,30-12-2016,"Las Vegas, Nevada, USA",18533.0
1547,win,Neil Magny,Johny Hendricks,50,18,1,6,2,0,0,3,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/abf0f8234f6be37e,30-12-2016,"Las Vegas, Nevada, USA",18533.0
1548,win,Antonio Carlos Junior,Marvin Vettori,28,29,4,1,0,1,1,1,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/78736e322574e500,30-12-2016,"Las Vegas, Nevada, USA",18533.0
1549,win,Alex Garcia,Mike Pyle,14,5,1,0,0,0,2,0,Welterweight,KO/TKO,Punch,1,00:03:34,0.0,http://ufcstats.com/fight-details/31acf87e89a4a401,30-12-2016,"Las Vegas, Nevada, USA",18533.0
1550,win,Niko Price,Brandon Thatch,6,8,1,0,2,2,2,0,Welterweight,SUB,Arm Triangle,1,00:04:30,0.0,http://ufcstats.com/fight-details/d8c7497043e7e5bd,30-12-2016,"Las Vegas, Nevada, USA",18533.0
1551,nc,Alex Oliveira,Tim Means,6,17,1,1,0,0,1,2,Welterweight,CNC,,1,00:03:33,0.0,http://ufcstats.com/fight-details/9d4b2767f6630fc9,30-12-2016,"Las Vegas, Nevada, USA",18533.0
1552,win,Michelle Waterson,Paige VanZant,12,5,1,0,2,0,1,0,Women's Strawweight,SUB,Rear Naked Choke,1,00:03:21,0.0,http://ufcstats.com/fight-details/5840527835a8ffb2,17-12-2016,"Sacramento, California, USA",13136.0
1553,win,Mickey Gall,Sage Northcutt,9,13,2,0,3,0,4,1,Welterweight,SUB,Rear Naked Choke,2,00:01:40,0.0,http://ufcstats.com/fight-details/23bc29f1b6baacad,17-12-2016,"Sacramento, California, USA",13136.0
1554,win,Urijah Faber,Brad Pickett,70,18,5,1,1,0,4,0,Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/2cdf841a057d9039,17-12-2016,"Sacramento, California, USA",13136.0
1555,win,Alan Jouban,Mike Perry,69,37,2,0,0,0,0,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/473b9b56cdaedba3,17-12-2016,"Sacramento, California, USA",13136.0
1556,win,Paul Craig,Henrique da Silva,31,16,1,1,3,0,3,0,Light Heavyweight,SUB,Armbar,2,00:01:59,0.0,http://ufcstats.com/fight-details/01f396a7372dc8ff,17-12-2016,"Sacramento, California, USA",13136.0
1557,win,Mizuto Hirota,Cole Miller,57,21,6,0,0,0,6,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/4b35edc671de861f,17-12-2016,"Sacramento, California, USA",13136.0
1558,win,Colby Covington,Bryan Barberena,76,41,12,0,0,0,3,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/677588ea237aa5c0,17-12-2016,"Sacramento, California, USA",13136.0
1559,win,Alex Morono,James Moontasri,111,46,0,0,0,0,0,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/30f6cf4253b13b76,17-12-2016,"Sacramento, California, USA",13136.0
1560,win,Josh Emmett,Scott Holtzman,87,65,8,3,1,0,2,1,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/7979888b1fb5eb39,17-12-2016,"Sacramento, California, USA",13136.0
1561,win,Leslie Smith,Irene Aldana,169,108,0,1,0,0,0,0,Women's Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/d77ace7aadb2383e,17-12-2016,"Sacramento, California, USA",13136.0
1562,win,Eddie Wineland,Takeya Mizugaki,9,13,0,0,0,0,0,0,Bantamweight,KO/TKO,Punches,1,00:03:04,0.0,http://ufcstats.com/fight-details/ca6d4239726931f9,17-12-2016,"Sacramento, California, USA",13136.0
1563,win,Hector Sandoval,Fredy Serrano,33,22,2,0,2,0,0,0,Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/88c712be47805d63,17-12-2016,"Sacramento, California, USA",13136.0
1564,win,Sultan Aliev,Bojan Velickovic,15,22,2,0,0,1,3,1,Welterweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/1ca4274019680d23,17-12-2016,"Sacramento, California, USA",13136.0
1565,win,Max Holloway,Anthony Pettis,94,53,2,0,0,0,1,0,Featherweight,KO/TKO,Punches,3,00:04:50,1.0,http://ufcstats.com/fight-details/977a758d869f9e7a,10-12-2016,"Toronto, Ontario, Canada",18057.0
1566,win,Donald Cerrone,Matt Brown,63,70,0,0,0,1,0,0,Welterweight,KO/TKO,Kick,3,00:00:34,0.0,http://ufcstats.com/fight-details/96404a3b32791c8d,10-12-2016,"Toronto, Ontario, Canada",18057.0
1567,win,Cub Swanson,Dooho Choi,111,77,2,1,0,0,1,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/5f0aa841c21f7d30,10-12-2016,"Toronto, Ontario, Canada",18057.0
1568,win,Kelvin Gastelum,Tim Kennedy,62,45,0,3,0,0,0,1,Middleweight,KO/TKO,Punches,3,00:02:45,0.0,http://ufcstats.com/fight-details/07b98dbf5d2c62a2,10-12-2016,"Toronto, Ontario, Canada",18057.0
1569,win,Emil Meek,Jordan Mein,50,34,1,3,1,0,3,1,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/761a215d51a0442e,10-12-2016,"Toronto, Ontario, Canada",18057.0
1570,win,Misha Cirkunov,Nikita Krylov,8,16,2,1,1,0,0,0,Light Heavyweight,SUB,Guillotine Choke,1,00:04:38,0.0,http://ufcstats.com/fight-details/0af90a49f0ca1879,10-12-2016,"Toronto, Ontario, Canada",18057.0
1571,win,Olivier Aubin-Mercier,Drew Dober,27,24,0,0,1,0,1,0,Lightweight,SUB,Rear Naked Choke,2,00:02:57,0.0,http://ufcstats.com/fight-details/04f27a78e4ffce47,10-12-2016,"Toronto, Ontario, Canada",18057.0
1572,win,Viviane Pereira,Valerie Letourneau,25,47,1,1,0,0,1,3,Women's Strawweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/ca9804845b010845,10-12-2016,"Toronto, Ontario, Canada",18057.0
1573,win,Matthew Lopez,Mitch Gagnon,30,31,5,1,1,0,4,1,Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/b121f30d7fc9ea6c,10-12-2016,"Toronto, Ontario, Canada",18057.0
1574,win,Lando Vannata,John Makdessi,10,11,0,0,0,0,0,0,Lightweight,KO/TKO,Kick,1,00:01:40,0.0,http://ufcstats.com/fight-details/071d488ec8ccf254,10-12-2016,"Toronto, Ontario, Canada",18057.0
1575,win,Rustam Khabilov,Jason Saggo,42,19,4,0,0,0,0,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/8b983e834df0c6c4,10-12-2016,"Toronto, Ontario, Canada",18057.0
1576,win,Dustin Ortiz,Zach Makovsky,34,21,4,4,0,1,4,1,Flyweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/d573e571d8349b5d,10-12-2016,"Toronto, Ontario, Canada",18057.0
1577,win,Derrick Lewis,Shamil Abdurakhimov,39,15,1,4,0,1,1,3,Heavyweight,KO/TKO,Punches,4,00:03:42,0.0,http://ufcstats.com/fight-details/cb1e57b5f8c92922,09-12-2016,"Albany, New York, USA",
1578,win,Francis Ngannou,Anthony Hamilton,1,0,0,1,1,0,0,0,Heavyweight,SUB,Kimura,1,00:01:57,0.0,http://ufcstats.com/fight-details/0769ab47fcf0bf6b,09-12-2016,"Albany, New York, USA",
1579,win,Corey Anderson,Sean O'Connell,66,9,5,0,0,0,4,0,Light Heavyweight,KO/TKO,Punches,2,00:02:36,0.0,http://ufcstats.com/fight-details/14e7bb7a9d49450d,09-12-2016,"Albany, New York, USA",
1580,win,Gian Villante,Saparbeg Safarov,60,37,0,0,0,0,0,0,Light Heavyweight,KO/TKO,Punches,2,00:02:54,0.0,http://ufcstats.com/fight-details/25cd989ac5569629,09-12-2016,"Albany, New York, USA",
1581,win,Justine Kish,Ashley Yoder,51,44,1,1,1,0,1,7,Women's Strawweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/9555d8941df4a998,09-12-2016,"Albany, New York, USA",
1582,win,Randy Brown,Brian Camozzi,42,11,1,0,0,1,0,0,Welterweight,KO/TKO,Knee,2,00:01:25,0.0,http://ufcstats.com/fight-details/02e3699be1d8daa2,09-12-2016,"Albany, New York, USA",
1583,win,Gerald Meerschaert,Joe Gigliotti,14,5,0,1,1,0,1,1,Middleweight,SUB,Anaconda Choke,1,00:04:12,0.0,http://ufcstats.com/fight-details/85feac6924abb35b,09-12-2016,"Albany, New York, USA",
1584,win,Andrew Sanchez,Trevor Smith,74,61,0,0,0,0,0,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/0b26d635106aea1c,09-12-2016,"Albany, New York, USA",
1585,win,Shane Burgos,Tiago Trator,73,56,1,1,0,0,2,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/4bf0be780f2d09be,09-12-2016,"Albany, New York, USA",
1586,win,Marc Diakiese,Frankie Perez,9,20,6,1,0,0,3,1,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/a71febed166b7d42,09-12-2016,"Albany, New York, USA",
1587,win,Ryan Janes,Keith Berish,82,61,0,2,0,0,1,2,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/770312f3ca8506b6,09-12-2016,"Albany, New York, USA",
1588,win,Juliana Lima,JJ Aldrich,56,31,4,0,0,0,2,0,Women's Strawweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/87b6c507a7684ec2,09-12-2016,"Albany, New York, USA",
1589,win,Demetrious Johnson,Tim Elliott,28,24,5,4,3,2,11,3,Flyweight,U-DEC,,5,00:05:00,1.0,http://ufcstats.com/fight-details/02822c35ffef5a50,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1590,win,Joseph Benavidez,Henry Cejudo,69,68,0,1,0,0,0,0,Flyweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/5e1370a92ce8abb0,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1591,win,Jorge Masvidal,Jake Ellenberger,44,11,0,0,0,0,0,0,Welterweight,KO/TKO,Punches,1,00:04:05,0.0,http://ufcstats.com/fight-details/27ff7028ec8c2161,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1592,win,Jared Cannonier,Ion Cutelaba,59,45,0,6,0,0,1,2,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/9cad47cdd6351e50,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1593,win,Sara McMann,Alexis Davis,14,21,2,0,1,1,2,0,Women's Bantamweight,SUB,Arm Triangle,2,00:02:52,0.0,http://ufcstats.com/fight-details/a716172939767cab,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1594,win,Brandon Moreno,Ryan Benoit,54,23,5,0,0,0,1,0,Flyweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/36830f6eb3c847f5,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1595,win,Ryan Hall,Gray Maynard,46,12,0,0,0,0,0,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/019983faebec6d64,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1596,win,Rob Font,Matt Schnell,26,14,1,0,1,0,1,0,Bantamweight,KO/TKO,Punch,1,00:03:47,0.0,http://ufcstats.com/fight-details/63b35df1276b3d64,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1597,win,Dong Hyun Ma,Brendan O'Reilly,21,25,4,0,0,1,8,1,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/c5d48ca7c22f857e,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1598,win,Jamie Moyle,Kailin Curran,73,47,3,0,0,1,2,0,Women's Strawweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/5ae45d20a60dc109,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1599,win,Anthony Smith,Elvis Mutapcic,48,29,0,0,1,0,0,0,Middleweight,KO/TKO,Elbow,2,00:03:27,0.0,http://ufcstats.com/fight-details/163fbb2185730846,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1600,win,Devin Clark,Josh Stansbury,47,36,1,0,0,2,1,0,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/fe132ef2ab8ae9d2,03-12-2016,"Las Vegas, Nevada, USA",2044.0
1601,win,Robert Whittaker,Derek Brunson,33,19,0,0,0,0,0,0,Middleweight,KO/TKO,Kick,1,00:04:07,0.0,http://ufcstats.com/fight-details/6d04fbef6b8e4551,26-11-2016,"Melbourne, Victoria, Australia",13721.0
1602,win,Andrew Holbrook,Jake Matthews,30,22,2,3,3,0,1,0,Lightweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/0d33d43bee65d98f,26-11-2016,"Melbourne, Victoria, Australia",13721.0
1603,win,Omari Akhmedov,Kyle Noke,23,16,3,0,0,0,2,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/450760216f5643ca,26-11-2016,"Melbourne, Victoria, Australia",13721.0
1604,win,Alexander Volkanovski,Yusuke Kasuya,50,4,3,1,0,0,0,1,Lightweight,KO/TKO,Punches,2,00:02:06,0.0,http://ufcstats.com/fight-details/2cab927474cb6e62,26-11-2016,"Melbourne, Victoria, Australia",13721.0
1605,win,Tyson Pedro,Khalil Rountree Jr.,4,3,2,0,1,0,3,0,Light Heavyweight,SUB,Rear Naked Choke,1,00:04:07,0.0,http://ufcstats.com/fight-details/d1c519260c0ddf3a,26-11-2016,"Melbourne, Victoria, Australia",13721.0
